cod_ibge,COD_idf,indice,pesos
3202306,d1_c4,"0,990948302",5487
3202306,d1_c5_i1,"0,9777656278",5487
3202306,d1_c5_i2,"0,9974485147",5487
3202306,d1_c5,"0,9876070713",5487
3202306,d1_c6_i1,"0,6451612903",5487
3202306,d1_c6_i2,"0,8727902315",5487
3202306,d1_c6,"0,7589757609",5487
3202306,d1_c7_i1,"0,9958082741",5487
3202306,d1_c7,"0,9958082741",5487
3202306,d1,"0,8207841912",5487
3202306,d2_c1_i1,"0,8642245307",5487
3202306,d2_c1_i2,"0,8782577",5487
3202306,d2_c1_i3,"0,9522507746",5487
3202306,d2_c1_i4,"0,9613632222",5487
3202306,d2_c1_i5,"0,9480590487",5487
3202306,d2_c1,"0,9208310552",5487
3202306,d2_c2_i1,"0,593220339",5487
3202306,d2_c2_i2,"0,3663203937",5487
3202306,d2_c2_i3,"0,07180608711",5487
3202306,d2_c2_i4,"0,07180608711",5487
3202306,d2_c2,"0,2757882267",5487
3202306,d2,"0,598309641",5487
3202306,d3_c1_i1,"0,9223619464",5487
3202306,d3_c1_i2,"0,3129214507",5487
3202306,d3_c1,"0,6176416986",5487
3202306,d3_c2_i1,"0,1543648624",5487
3202306,d3_c2_i2,"0,8558410789",5487
3202306,d3_c2,"0,5051029707",5487
3202306,d3_c3_i1,"0,03754328413",5487
3202306,d3_c3_i2,"0,004556223802",5487
3202306,d3_c3,"0,02104975396",5487
3202306,d3,"0,3812648077",5487
3202306,d4_c1_i1,"0,988700565",5487
3202306,d4_c1_i2,"0,6497175141",5487
3202306,d4_c1_i3,"0,9588117368",5487
3202306,d4_c1,"0,865743272",5487
3202306,d4_c2_i1,"0,882084928",5487
3202306,d4_c2_i2,"0,7135046473",5487
3202306,d4_c2_i3,"0,4517951522",5487
3202306,d4_c2,"0,6824615758",5487
3202306,d4_c3_i1,"0,882084928",5487
3202306,d4_c3_i2,"0,7135046473",5487
3202306,d4_c3,"0,7977947877",5487
3202306,d4_c4_i1,"0,6393293239",5487
3202306,d4_c4,"0,6393293239",5487
3202306,d4,"0,7463322398",5487
3202306,d5_c2_i1,"0,9418625843",5487
3202306,d5_c2_i2,"0,9795881174",5487
3202306,d5_c2_i3,"0,9757608894",5487
3202306,d5_c2,"0,965737197",5487
3202306,d5_c3_i1,"0,8676872608",5487
3202306,d5_c3_i2,"0,9537087662",5487
3202306,d5_c3,"0,9106980135",5487
3202306,d5,"0,9588117368",5487
3202306,d6_c2_i1,"0,8722434846",5487
3202306,d6_c2,"0,8722434846",5487
3202306,d6_c3_i1,"0,9990887552",5487
3202306,d6_c3,"0,9990887552",5487
3202306,d6_c4_i1,"0,8190267906",5487
3202306,d6_c4_i2,"0,9996355021",5487
3202306,d6_c4,"0,9093311463",5487
3202306,d6_c5_i1,"0,9983597594",5487
3202306,d6_c5,"0,9423182067",5487
3202306,d6_c6_i1,"0,8177510479",5487
3202306,d6_c6_i2,"0,8870056497",5487
3202306,d6_c6,"0,8523783488",5487
3202306,d6_c7_i1,"0,9959905231",5487
3202306,d6_c7_i2,"0,9972662657",5487
3202306,d6_c7,"0,9966283944",5487
3202306,d6_c8_i1,"0,7969746674",5487
3202306,d6_c8_i2,"0,8806269364",5487
3202306,d6_c8,"0,8388008019",5487
3202306,d6,"0,9263486422",5487
3202306,idf,"0,7386418765",5487
3202108,d1_c1_i1,"0,8047511312",4420
3202108,d1_c1_i2,"0,6423076923",4420
3202108,d1_c1_i3,"0,5841628959",4420
3202108,d1_c1,"0,6770739065",4420
3202108,d1_c2_i1,"0,7561085973",4420
3202108,d1_c2_i2,"0,8486425339",4420
3202108,d1_c2_i3,"0,9990950226",4420
3202108,d1_c2,"0,8679487179",4420
3202108,d1_c3_i1,"0,420361991",4420
3202108,d1_c3_i2,"0,6321266968",4420
3202108,d1_c3,"0,5262443439",4420
3202108,d1_c4_i2,"0,9986425339",4420
3202108,d1_c4_i3,"0,9830316742",4420
3202108,d1_c4,"0,9938914027",4420
3202108,d1_c5_i1,"0,9825791855",4420
3202108,d1_c5_i2,"0,9970588235",4420
3202108,d1_c5,"0,9898190045",4420
3202108,d1_c6_i1,"0,5893665158",4420
3202108,d1_c6_i2,"0,763800905",4420
3202108,d1_c6,"0,6765837104",4420
3202108,d1,"0,8187944409",4420
3202108,d2_c1_i1,"0,8124434389",4420
3202108,d2_c1_i2,"0,8386877828",4420
3202108,d2_c1_i3,"0,9135746606",4420
3202108,d2_c1_i4,"0,9319004525",4420
3202108,d2_c1_i5,"0,9056561086",4420
3202108,d2_c1,"0,8804524887",4420
3202108,d2_c2_i1,"0,5479638009",4420
3202108,d2_c2_i2,"0,3574660633",4420
3202108,d2_c2_i3,"0,03438914027",4420
3202108,d2_c2_i4,"0,03438914027",4420
3202108,d2_c2,"0,2435520362",4420
3202108,d2,"0,5620022624",4420
3202108,d3_c1_i1,"0,9156108597",4420
3202108,d3_c1_i2,"0,2479638009",4420
3202108,d3_c1,"0,5817873303",4420
3202108,d3_c2_i1,"0,09773755656",4420
3202108,d3_c2_i2,"0,9076923077",4420
3202108,d3_c2,"0,5027149321",4420
3202108,d3_c3_i1,"0,04343891403",4420
3202108,d3_c3_i2,"0,001809954751",4420
3202108,d3_c3,"0,02262443439",4420
3202108,d3,"0,3690422323",4420
3202108,d4_c1_i1,"0,9907239819",4420
3202108,d4_c1_i2,"0,6375565611",4420
3202108,d4_c1_i3,"0,8423076923",4420
3202108,d4_c1,"0,8235294118",4420
3202108,d4_c2_i1,"0,9110859729",4420
3202108,d4_c2_i2,"0,4751131222",4420
3202108,d4_c2_i3,"0,5423076923",4420
3202108,d4_c2,"0,6428355958",4420
3202108,d4_c3_i1,"0,9110859729",4420
3202108,d4_c3_i2,"0,4751131222",4420
3202108,d4_c3,"0,6930995475",4420
3202108,d4_c4_i1,"0,6185520362",4420
3202108,d4_c4,"0,6185520362",4420
3202108,d4,"0,6945041478",4420
3202108,d5_c1_i3,"0,9995475113",4420
3202108,d5_c1,"0,9998491704",4420
3202108,d5_c2_i1,"0,97760181",4420
3202108,d5_c2_i2,"0,9975113122",4420
3202108,d5_c2_i3,"0,9907239819",4420
3202108,d5_c2,"0,988612368",4420
3202108,d5_c3_i1,"0,9386877828",4420
3202108,d5_c3_i2,"0,9674208145",4420
3202108,d5_c3,"0,9530542986",4420
3202108,d5,"0,980505279",4420
3202108,d6_c2_i1,"0,9128959276",4420
3202108,d6_c2,"0,9128959276",4420
3202108,d6_c3_i1,"0,9986425339",4420
3202108,d6_c3,"0,9986425339",4420
3202108,d6_c4_i1,"0,7097285068",4420
3202108,d6_c4_i2,"0,9839366516",4420
3202108,d6_c4,"0,8468325792",4420
3202108,d6_c5_i1,"0,9773755656",4420
3202108,d6_c5,"0,8725113122",4420
3202108,d6_c6_i1,"0,6332579186",4420
3202108,d6_c6_i2,"0,6970588235",4420
3202108,d6_c6,"0,665158371",4420
3202108,d6_c7_i1,"0,9889140271",4420
3202108,d6_c7_i2,"0,9907239819",4420
3202108,d6_c7,"0,9898190045",4420
3202108,d6_c8_i1,"0,5339366516",4420
3202108,d6_c8_i2,"0,5986425339",4420
3202108,d6_c8,"0,5662895928",4420
3202108,d6,"0,8565186652",4420
3202108,idf,"0,7135611713",4420
3200508,d1_c1_i1,"0,8261357263",1783
3200508,d1_c1_i2,"0,6713404375",1783
3200508,d1_c1_i3,"0,6191811554",1783
3200508,d1_c1,"0,7055524397",1783
3200508,d1_c2_i1,"0,8956814358",1783
3200508,d1_c2_i2,"0,8996074033",1783
3200508,d1_c2_i3,"0,9971957375",1783
3200508,d1_c2,"0,9308281922",1783
3200508,d1_c3_i1,"0,2871564778",1783
3200508,d1_c3_i2,"0,6752664049",1783
3200508,d1_c3,"0,4812114414",1783
3200508,d1_c4_i2,"0,9994391475",1783
3200508,d1_c4_i3,"0,9691531127",1783
3200508,d1_c4,"0,9895307534",1783
3200508,d1_c5_i1,"0,9893438026",1783
3200508,d1_c5_i2,"0,9983174425",1783
3200508,d1_c5,"0,9938306225",1783
3200508,d1_c6_i1,"0,4946719013",1783
3200508,d1_c6_i2,"0,7734155917",1783
3200508,d1_c6,"0,6340437465",1783
3200508,d1,"0,8192853137",1783
3200508,d2_c1_i1,"0,932136848",1783
3200508,d2_c1_i2,"0,928771733",1783
3200508,d2_c1_i3,"0,9697139652",1783
3200508,d2_c1_i4,"0,9747616377",1783
3200508,d2_c1_i5,"0,9680314077",1783
3200508,d2_c1,"0,9546831183",1783
3200508,d2_c2_i1,"0,5832865956",1783
3200508,d2_c2_i2,"0,3808188446",1783
3200508,d2_c2_i3,"0,02411665732",1783
3200508,d2_c2_i4,"0,02411665732",1783
3200508,d2_c2,"0,2530846887",1783
3200508,d2,"0,6038839035",1783
3200508,d3_c1_i1,"0,936623668",1783
3200508,d3_c1_i2,"0,2742568704",1783
3200508,d3_c1,"0,6054402692",1783
3200508,d3_c2_i1,"0,07851934941",1783
3200508,d3_c2_i2,"0,8743690409",1783
3200508,d3_c2,"0,4764441952",1783
3200508,d3_c3_i1,"0,01850813236",1783
3200508,d3_c3_i2,"0,003925967471",1783
3200508,d3_c3,"0,01121704992",1783
3200508,d3,"0,3643671714",1783
3200508,d4_c1_i1,"0,9882220976",1783
3200508,d4_c1_i2,"0,6337633202",1783
3200508,d4_c1_i3,"0,9001682557",1783
3200508,d4_c1,"0,8407178912",1783
3200508,d4_c2_i1,"0,6948962423",1783
3200508,d4_c2_i2,"0,2955692653",1783
3200508,d4_c2_i3,"0,3123948402",1783
3200508,d4_c2,"0,4342867826",1783
3200508,d4_c3_i1,"0,6948962423",1783
3200508,d4_c3_i2,"0,2955692653",1783
3200508,d4_c3,"0,4952327538",1783
3200508,d4_c4_i1,"0,6253505328",1783
3200508,d4_c4,"0,6253505328",1783
3200508,d4,"0,5988969901",1783
3200508,d5_c1_i3,"0,9994391475",1783
3200508,d5_c1,"0,9998130492",1783
3200508,d5_c2_i1,"0,9568143578",1783
3200508,d5_c2_i2,"0,9798093102",1783
3200508,d5_c2_i3,"0,9764441952",1783
3200508,d5_c2,"0,9710226211",1783
3200508,d5_c3_i1,"0,9040942232",1783
3200508,d5_c3_i2,"0,9725182277",1783
3200508,d5_c3,"0,9383062255",1783
3200508,d5,"0,9697139652",1783
3200508,d6_c2_i1,"0,9186763881",1783
3200508,d6_c2,"0,9186763881",1783
3200508,d6_c3_i1,"0,9983174425",1783
3200508,d6_c3,"0,9983174425",1783
3200508,d6_c4_i1,"0,7481772294",1783
3200508,d6_c4_i2,"0,998878295",1783
3200508,d6_c4,"0,8735277622",1783
3200508,d6_c5_i1,"0,9938306225",1783
3200508,d6_c5,"0,9691531127",1783
3200508,d6_c6_i1,"0,7077958497",1783
3200508,d6_c6_i2,"0,7610768368",1783
3200508,d6_c6,"0,7344363432",1783
3200508,d6_c7_i1,"0,994391475",1783
3200508,d6_c7_i2,"0,9960740325",1783
3200508,d6_c7,"0,9952327538",1783
3200508,d6_c8_i1,"0,6892877173",1783
3200508,d6_c8_i2,"0,7784632642",1783
3200508,d6_c8,"0,7338754907",1783
3200508,d6,"0,9029024117",1783
3200508,idf,"0,7098416259",1783
3200409,d1_c1_i1,"0,748727441",4322
3200409,d1_c1_i2,"0,5476631189",4322
3200409,d1_c1_i3,"0,4909763998",4322
3200409,d1_c1,"0,5957889866",4322
3200409,d1_c2_i1,"0,7906062008",4322
3200409,d1_c2_i2,"0,8648773716",4322
3200409,d1_c2_i3,"0,9965293845",4322
3200409,d1_c2,"0,884004319",4322
3200409,d1_c3_i1,"0,3715872281",4322
3200409,d1_c3_i2,"0,5826006478",4322
3200409,d1_c3,"0,477093938",4322
3200409,d1_c4_i2,"0,9993058769",4322
3200409,d1_c4_i3,"0,9798704304",4322
3200409,d1_c4,"0,9930587691",4322
3200409,d1_c5_i1,"0,9759370662",4322
3200409,d1_c5_i2,"0,9976862564",4322
3200409,d1_c5,"0,9868116613",4322
3200409,d1_c6_i1,"0,3359555761",4322
3200409,d1_c6_i2,"0,7149467839",4322
3200409,d1_c6,"0,52545118",4322
3200409,d1_c7_i1,"0,9988431282",4322
3200409,d1_c7,"0,9988431282",4322
3200409,d1,"0,7801502832",4322
3200409,d2_c1_i1,"0,900740398",4322
3200409,d2_c1_i2,"0,9342896807",4322
3200409,d2_c1_i3,"0,9652938454",4322
3200409,d2_c1_i4,"0,9761684405",4322
3200409,d2_c1_i5,"0,9620546043",4322
3200409,d2_c1,"0,9477093938",4322
3200409,d2_c2_i1,"0,6793151319",4322
3200409,d2_c2_i2,"0,4659879685",4322
3200409,d2_c2_i3,"0,09139287367",4322
3200409,d2_c2_i4,"0,09139287367",4322
3200409,d2_c2,"0,3320222119",4322
3200409,d2,"0,6398658029",4322
3200409,d3_c1_i1,"0,9291994447",4322
3200409,d3_c1_i2,"0,2209625174",4322
3200409,d3_c1,"0,575080981",4322
3200409,d3_c2_i1,"0,1804720037",4322
3200409,d3_c2_i2,"0,9895881536",4322
3200409,d3_c2,"0,5850300787",4322
3200409,d3_c3_i1,"0,09278111985",4322
3200409,d3_c3_i2,"0,004396112911",4322
3200409,d3_c3,"0,04858861638",4322
3200409,d3,"0,402899892",4322
3200409,d4_c1_i1,"0,9803331791",4322
3200409,d4_c1_i2,"0,7242017584",4322
3200409,d4_c1_i3,"0,8870893105",4322
3200409,d4_c1,"0,8638747493",4322
3200409,d4_c2_i1,"0,8850069412",4322
3200409,d4_c2_i2,"0,4576584914",4322
3200409,d4_c2_i3,"0,5259139287",4322
3200409,d4_c2,"0,6228597871",4322
3200409,d4_c3_i1,"0,8850069412",4322
3200409,d4_c3_i2,"0,4576584914",4322
3200409,d4_c3,"0,6713327163",4322
3200409,d4_c4_i1,"0,7040721888",4322
3200409,d4_c4,"0,7040721888",4322
3200409,d4,"0,7155348604",4322
3200409,d5_c2_i1,"0,9842665433",4322
3200409,d5_c2_i2,"0,9983803795",4322
3200409,d5_c2_i3,"0,9930587691",4322
3200409,d5_c2,"0,9919018973",4322
3200409,d5_c3_i1,"0,8870893105",4322
3200409,d5_c3_i2,"0,9842665433",4322
3200409,d5_c3,"0,9356779269",4322
3200409,d5,"0,9758599414",4322
3200409,d6_c2_i1,"0,8162887552",4322
3200409,d6_c2,"0,8162887552",4322
3200409,d6_c3_i1,"0,9988431282",4322
3200409,d6_c3,"0,9988431282",4322
3200409,d6_c4_i1,"0,8611753818",4322
3200409,d6_c4_i2,"0,9877371587",4322
3200409,d6_c4,"0,9244562702",4322
3200409,d6_c5_i1,"0,9953725127",4322
3200409,d6_c5,"0,6536325775",4322
3200409,d6_c6_i1,"0,9419250347",4322
3200409,d6_c6_i2,"0,9851920407",4322
3200409,d6_c6,"0,9635585377",4322
3200409,d6_c7_i1,"0,9703840814",4322
3200409,d6_c7_i2,"0,9925960204",4322
3200409,d6_c7,"0,9814900509",4322
3200409,d6_c8_i1,"0,827626099",4322
3200409,d6_c8_i2,"0,8570106432",4322
3200409,d6_c8,"0,8423183711",4322
3200409,d6,"0,8975734614",4322
3200409,idf,"0,7353140402",4322
3200136,d1_c1_i1,"0,7565752658",1787
3200136,d1_c1_i2,"0,5831001679",1787
3200136,d1_c1_i3,"0,5187465025",1787
3200136,d1_c1,"0,6194739787",1787
3200136,d1_c2_i1,"0,9093452714",1787
3200136,d1_c2_i2,"0,888080582",1787
3200136,d1_c2_i3,"0,9994404029",1787
3200136,d1_c2,"0,9322887521",1787
3200136,d1_c3_i1,"0,4930050364",1787
3200136,d1_c3_i2,"0,6295467264",1787
3200136,d1_c3,"0,5612758814",1787
3200136,d1_c4_i2,"0,9988808058",1787
3200136,d1_c4_i3,"0,9787353106",1787
3200136,d1_c4,"0,9925387055",1787
3200136,d1_c5_i1,"0,9848908786",1787
3200136,d1_c5_i2,"0,9988808058",1787
3200136,d1_c5,"0,9918858422",1787
3200136,d1_c6_i1,"0,1667599328",1787
3200136,d1_c6_i2,"0,6155567991",1787
3200136,d1_c6,"0,391158366",1787
3200136,d1,"0,7840887894",1787
3200136,d2_c1_i1,"0,8752098489",1787
3200136,d2_c1_i2,"0,8931169558",1787
3200136,d2_c1_i3,"0,9557918299",1787
3200136,d2_c1_i4,"0,9591494124",1787
3200136,d2_c1_i5,"0,9513150532",1787
3200136,d2_c1,"0,92691662",1787
3200136,d2_c2_i1,"0,6077224398",1787
3200136,d2_c2_i2,"0,3827644096",1787
3200136,d2_c2_i3,"0,03861219922",1787
3200136,d2_c2_i4,"0,03861219922",1787
3200136,d2_c2,"0,266927812",1787
3200136,d2,"0,596922216",1787
3200136,d3_c1_i1,"0,937884723",1787
3200136,d3_c1_i2,"0,2311135982",1787
3200136,d3_c1,"0,5844991606",1787
3200136,d3_c2_i1,"0,1214325686",1787
3200136,d3_c2_i2,"0,8287632904",1787
3200136,d3_c2,"0,4750979295",1787
3200136,d3_c3_i1,"0,07834359261",1787
3200136,d3_c3_i2,"0,01398992725",1787
3200136,d3_c3,"0,04616675993",1787
3200136,d3,"0,36858795",1787
3200136,d4_c1_i1,"0,9770565193",1787
3200136,d4_c1_i2,"0,701734751",1787
3200136,d4_c1_i3,"0,8931169558",1787
3200136,d4_c1,"0,857302742",1787
3200136,d4_c2_i1,"0,6860660325",1787
3200136,d4_c2_i2,"0,5685506435",1787
3200136,d4_c2_i3,"0,4006715165",1787
3200136,d4_c2,"0,5517627308",1787
3200136,d4_c3_i1,"0,6860660325",1787
3200136,d4_c3_i2,"0,5685506435",1787
3200136,d4_c3,"0,627308338",1787
3200136,d4_c4_i1,"0,6966983772",1787
3200136,d4_c4,"0,6966983772",1787
3200136,d4,"0,683268047",1787
3200136,d5_c1_i3,"0,9994404029",1787
3200136,d5_c1,"0,9998134676",1787
3200136,d5_c2_i1,"0,9485170677",1787
3200136,d5_c2_i2,"0,9949636262",1787
3200136,d5_c2_i3,"0,9910464466",1787
3200136,d5_c2,"0,9781757135",1787
3200136,d5_c3_i1,"0,9166200336",1787
3200136,d5_c3_i2,"0,919418019",1787
3200136,d5_c3,"0,9180190263",1787
3200136,d5,"0,9653360691",1787
3200136,d6_c2_i1,"0,8690542809",1787
3200136,d6_c2,"0,8690542809",1787
3200136,d6_c3_i1,"0,9988808058",1787
3200136,d6_c3,"0,9988808058",1787
3200136,d6_c4_i1,"0,3503077784",1787
3200136,d6_c4_i2,"0,9994404029",1787
3200136,d6_c4,"0,6748740907",1787
3200136,d6_c5_i1,"0,993844432",1787
3200136,d6_c5,"0,6754336877",1787
3200136,d6_c6_i1,"0,3508673755",1787
3200136,d6_c6_i2,"0,4146614438",1787
3200136,d6_c6,"0,3827644096",1787
3200136,d6_c7_i1,"0,9932848349",1787
3200136,d6_c7_i2,"0,9988808058",1787
3200136,d6_c7,"0,9960828204",1787
3200136,d6_c8_i1,"0,3324006715",1787
3200136,d6_c8_i2,"0,3407946279",1787
3200136,d6_c8,"0,3365976497",1787
3200136,d6,"0,7417109681",1787
3200136,idf,"0,6899856733",1787
3204559,d1_c1_i1,"0,6741327506",3661
3204559,d1_c1_i2,"0,4526085769",3661
3204559,d1_c1_i3,"0,403714832",3661
3204559,d1_c1,"0,5101520532",3661
3204559,d1_c2_i1,"0,8290084676",3661
3204559,d1_c2_i2,"0,8680688337",3661
3204559,d1_c2_i3,"0,9975416553",3661
3204559,d1_c2,"0,8982063189",3661
3204559,d1_c3_i1,"0,5900027315",3661
3204559,d1_c3_i2,"0,5834471456",3661
3204559,d1_c3,"0,5867249385",3661
3204559,d1_c4_i2,"0,9997268506",3661
3204559,d1_c4_i3,"0,9877082764",3661
3204559,d1_c4,"0,995811709",3661
3204559,d1_c5_i1,"0,9822452882",3661
3204559,d1_c5_i2,"0,9978148047",3661
3204559,d1_c5,"0,9900300464",3661
3204559,d1_c6_i1,"0,1786397159",3661
3204559,d1_c6_i2,"0,7536192297",3661
3204559,d1_c6,"0,4661294728",3661
3204559,d1,"0,7781506484",3661
3204559,d2_c1_i1,"0,8568697077",3661
3204559,d2_c1_i2,"0,9371756351",3661
3204559,d2_c1_i3,"0,9584812893",3661
3204559,d2_c1_i4,"0,982791587",3661
3204559,d2_c1_i5,"0,9568423928",3661
3204559,d2_c1,"0,9384321224",3661
3204559,d2_c2_i1,"0,5266320677",3661
3204559,d2_c2_i2,"0,2644086315",3661
3204559,d2_c2_i3,"0,04752799781",3661
3204559,d2_c2_i4,"0,04752799781",3661
3204559,d2_c2,"0,2215241737",3661
3204559,d2,"0,579978148",3661
3204559,d3_c1_i1,"0,9328052445",3661
3204559,d3_c1_i2,"0,489756897",3661
3204559,d3_c1,"0,7112810707",3661
3204559,d3_c2_i1,"0,1783665665",3661
3204559,d3_c2_i2,"0,931166348",3661
3204559,d3_c2,"0,5547664573",3661
3204559,d3_c3_i1,"0,1526905217",3661
3204559,d3_c3_i2,"0,01638896476",3661
3204559,d3_c3,"0,08453974324",3661
3204559,d3,"0,4501957571",3661
3204559,d4_c1_i1,"0,9890740235",3661
3204559,d4_c1_i2,"0,8519530183",3661
3204559,d4_c1_i3,"0,9658563234",3661
3204559,d4_c1,"0,9356277884",3661
3204559,d4_c2_i1,"0,9360830374",3661
3204559,d4_c2_i2,"0,7661841027",3661
3204559,d4_c2_i3,"0,5965583174",3661
3204559,d4_c2,"0,7662751525",3661
3204559,d4_c3_i1,"0,9360830374",3661
3204559,d4_c3_i2,"0,7661841027",3661
3204559,d4_c3,"0,8511335701",3661
3204559,d4_c4_i1,"0,8363835018",3661
3204559,d4_c4,"0,8363835018",3661
3204559,d4,"0,8473550032",3661
3204559,d5_c1_i2,"0,9997268506",3661
3204559,d5_c1_i3,"0,9983611035",3661
3204559,d5_c1,"0,9993626514",3661
3204559,d5_c2_i1,"0,9360830374",3661
3204559,d5_c2_i2,"0,9961759082",3661
3204559,d5_c2_i3,"0,9803332423",3661
3204559,d5_c2,"0,9708640626",3661
3204559,d5_c3_i1,"0,8800874078",3661
3204559,d5_c3_i2,"0,978148047",3661
3204559,d5_c3,"0,9291177274",3661
3204559,d5,"0,9664481471",3661
3204559,d6_c2_i1,"0,8156241464",3661
3204559,d6_c2,"0,8156241464",3661
3204559,d6_c3_i1,"0,9928981153",3661
3204559,d6_c3,"0,9928981153",3661
3204559,d6_c4_i1,"0,2750614586",3661
3204559,d6_c4_i2,"0,9980879541",3661
3204559,d6_c4,"0,6365747064",3661
3204559,d6_c5_i1,"0,9942638623",3661
3204559,d6_c5,"0,654875717",3661
3204559,d6_c6_i1,"0,5217153783",3661
3204559,d6_c6_i2,"0,7082764272",3661
3204559,d6_c6,"0,6149959028",3661
3204559,d6_c7_i1,"0,9969953565",3661
3204559,d6_c7_i2,"0,9975416553",3661
3204559,d6_c7,"0,9972685059",3661
3204559,d6_c8_i1,"0,4080852226",3661
3204559,d6_c8_i2,"0,4313029227",3661
3204559,d6_c8,"0,4196940727",3661
3204559,d6,"0,7664913958",3661
3204559,idf,"0,7314365166",3661
3202603,d1_c1_i1,"0,767571885",1252
3202603,d1_c1_i2,"0,5790734824",1252
3202603,d1_c1_i3,"0,5199680511",1252
3202603,d1_c1,"0,6222044728",1252
3202603,d1_c2_i1,"0,8186900958",1252
3202603,d1_c2_i2,"0,8234824281",1252
3202603,d1_c2_i3,"0,9984025559",1252
3202603,d1_c2,"0,8801916933",1252
3202603,d1_c3_i1,"0,5415335463",1252
3202603,d1_c3_i2,"0,6222044728",1252
3202603,d1_c3,"0,5818690096",1252
3202603,d1_c4_i3,"0,9952076677",1252
3202603,d1_c4,"0,9984025559",1252
3202603,d1_c5_i1,"0,9800319489",1252
3202603,d1_c5_i2,"0,999201278",1252
3202603,d1_c5,"0,9896166134",1252
3202603,d1_c6_i1,"0,4560702875",1252
3202603,d1_c6_i2,"0,6381789137",1252
3202603,d1_c6,"0,5471246006",1252
3202603,d1_c7_i1,"0,999201278",1252
3202603,d1_c7,"0,999201278",1252
3202603,d1,"0,8026586034",1252
3202603,d2_c1_i1,"0,8618210863",1252
3202603,d2_c1_i2,"0,8897763578",1252
3202603,d2_c1_i3,"0,9680511182",1252
3202603,d2_c1_i4,"0,9752396166",1252
3202603,d2_c1_i5,"0,9680511182",1252
3202603,d2_c1,"0,9325878594",1252
3202603,d2_c2_i1,"0,5662939297",1252
3202603,d2_c2_i2,"0,3618210863",1252
3202603,d2_c2_i3,"0,05750798722",1252
3202603,d2_c2_i4,"0,05750798722",1252
3202603,d2_c2,"0,2607827476",1252
3202603,d2,"0,5966853035",1252
3202603,d3_c1_i1,"0,9161341853",1252
3202603,d3_c1_i2,"0,232428115",1252
3202603,d3_c1,"0,5742811502",1252
3202603,d3_c2_i1,"0,2300319489",1252
3202603,d3_c2_i2,"0,8793929712",1252
3202603,d3_c2,"0,5547124601",1252
3202603,d3_c3_i1,"0,1373801917",1252
3202603,d3_c3_i2,"0,01038338658",1252
3202603,d3_c3,"0,07388178914",1252
3202603,d3,"0,4009584665",1252
3202603,d4_c1_i1,"0,9976038339",1252
3202603,d4_c1_i2,"0,6805111821",1252
3202603,d4_c1_i3,"0,9321086262",1252
3202603,d4_c1,"0,8700745474",1252
3202603,d4_c2_i1,"0,9544728435",1252
3202603,d4_c2_i2,"0,7244408946",1252
3202603,d4_c2_i3,"0,7108626198",1252
3202603,d4_c2,"0,7965921193",1252
3202603,d4_c3_i1,"0,9544728435",1252
3202603,d4_c3_i2,"0,7244408946",1252
3202603,d4_c3,"0,839456869",1252
3202603,d4_c4_i1,"0,6733226837",1252
3202603,d4_c4,"0,6733226837",1252
3202603,d4,"0,7948615548",1252
3202603,d5_c1_i3,"0,9984025559",1252
3202603,d5_c1,"0,9994675186",1252
3202603,d5_c2_i1,"0,9784345048",1252
3202603,d5_c2_i2,"0,9976038339",1252
3202603,d5_c2_i3,"0,9896166134",1252
3202603,d5_c2,"0,9885516507",1252
3202603,d5_c3_i1,"0,9249201278",1252
3202603,d5_c3_i2,"0,964057508",1252
3202603,d5_c3,"0,9444888179",1252
3202603,d5,"0,9775026624",1252
3202603,d6_c2_i1,"0,9049520767",1252
3202603,d6_c2,"0,9049520767",1252
3202603,d6_c3_i1,"0,9944089457",1252
3202603,d6_c3,"0,9944089457",1252
3202603,d6_c4_i1,"0,6916932907",1252
3202603,d6_c4_i2,"0,9920127796",1252
3202603,d6_c4,"0,8418530351",1252
3202603,d6_c5_i1,"0,9920127796",1252
3202603,d6_c5,"0,7975239617",1252
3202603,d6_c6_i1,"0,01996805112",1252
3202603,d6_c6_i2,"0,9704472843",1252
3202603,d6_c6,"0,4952076677",1252
3202603,d6_c7_i1,"0,9784345048",1252
3202603,d6_c7_i2,"0,9800319489",1252
3202603,d6_c7,"0,9792332268",1252
3202603,d6_c8_i1,"0,6533546326",1252
3202603,d6_c8_i2,"0,7156549521",1252
3202603,d6_c8,"0,6845047923",1252
3202603,d6,"0,8372104633",1252
3202603,idf,"0,734979509",1252
3201159,d1_c1_i1,"0,6716621253",2202
3201159,d1_c1_i2,"0,4455040872",2202
3201159,d1_c1_i3,"0,3805631244",2202
3201159,d1_c1,"0,4992431123",2202
3201159,d1_c2_i1,"0,8851044505",2202
3201159,d1_c2_i2,"0,9277929155",2202
3201159,d1_c2_i3,"0,997729337",2202
3201159,d1_c2,"0,9368755677",2202
3201159,d1_c3_i1,"0,5790190736",2202
3201159,d1_c3_i2,"0,5871934605",2202
3201159,d1_c3,"0,583106267",2202
3201159,d1_c4_i2,"0,9986376022",2202
3201159,d1_c4_i3,"0,9795640327",2202
3201159,d1_c4,"0,9927338783",2202
3201159,d1_c5_i1,"0,9841053588",2202
3201159,d1_c5_i2,"0,9986376022",2202
3201159,d1_c5,"0,9913714805",2202
3201159,d1_c6_i1,"0,1162579473",2202
3201159,d1_c6_i2,"0,457311535",2202
3201159,d1_c6,"0,2867847411",2202
3201159,d1,"0,755730721",2202
